,Found,Truth
human3_lib3.final_cell_0516,5,activated_stellate
human3_lib3.final_cell_0518,5,activated_stellate
human3_lib3.final_cell_0519,5,activated_stellate
human3_lib3.final_cell_0523,5,activated_stellate
human3_lib3.final_cell_0530,5,activated_stellate
human3_lib3.final_cell_0554,5,activated_stellate
human3_lib3.final_cell_0564,5,activated_stellate
human3_lib3.final_cell_0608,5,activated_stellate
human3_lib3.final_cell_0649,5,activated_stellate
human3_lib3.final_cell_0669,5,activated_stellate
human3_lib3.final_cell_0682,5,activated_stellate
human3_lib3.final_cell_0695,5,activated_stellate
human3_lib3.final_cell_0702,5,activated_stellate
human3_lib3.final_cell_0734,5,activated_stellate
human3_lib3.final_cell_0806,5,activated_stellate
human3_lib3.final_cell_0915,5,activated_stellate
human3_lib4.final_cell_0119,5,activated_stellate
human3_lib4.final_cell_0255,5,activated_stellate
human3_lib4.final_cell_0303,5,activated_stellate
human3_lib4.final_cell_0343,5,activated_stellate
human3_lib4.final_cell_0449,5,activated_stellate
human3_lib4.final_cell_0455,5,activated_stellate
human3_lib4.final_cell_0530,5,activated_stellate
human3_lib4.final_cell_0536,5,activated_stellate
human3_lib4.final_cell_0552,5,activated_stellate
human3_lib4.final_cell_0576,5,activated_stellate
human3_lib4.final_cell_0591,5,activated_stellate
human3_lib4.final_cell_0593,5,activated_stellate
human3_lib4.final_cell_0648,5,activated_stellate
human3_lib4.final_cell_0675,5,activated_stellate
human3_lib4.final_cell_0852,5,activated_stellate
human3_lib2.final_cell_0479,6,alpha
human3_lib1.final_cell_0456,6,gamma
human3_lib1.final_cell_0502,6,gamma
human3_lib1.final_cell_0512,6,gamma
human3_lib1.final_cell_0563,6,gamma
human3_lib1.final_cell_0643,6,gamma
human3_lib1.final_cell_0733,6,gamma
human3_lib1.final_cell_0768,6,gamma
human3_lib1.final_cell_0861,6,gamma
human3_lib2.final_cell_0121,6,gamma
human3_lib2.final_cell_0167,6,gamma
human3_lib2.final_cell_0179,6,gamma
human3_lib2.final_cell_0215,6,gamma
human3_lib2.final_cell_0380,6,gamma
human3_lib2.final_cell_0432,6,gamma
human3_lib2.final_cell_0596,6,gamma
human3_lib3.final_cell_0237,6,gamma
human3_lib3.final_cell_0373,6,gamma
human3_lib3.final_cell_0529,6,gamma
human3_lib3.final_cell_0562,6,gamma
human3_lib3.final_cell_0614,6,gamma
human3_lib3.final_cell_0788,6,gamma
human3_lib4.final_cell_0220,6,gamma
human3_lib4.final_cell_0261,6,gamma
human3_lib4.final_cell_0451,6,gamma
human3_lib4.final_cell_0568,6,gamma
human3_lib4.final_cell_0623,6,gamma
human3_lib4.final_cell_0681,6,gamma
human3_lib4.final_cell_0752,6,gamma
human3_lib4.final_cell_0782,6,gamma
human3_lib4.final_cell_0785,6,gamma
human3_lib4.final_cell_0786,6,gamma
human3_lib4.final_cell_0817,6,gamma
human3_lib3.final_cell_0895,7,acinar
human3_lib1.final_cell_0820,7,activated_stellate
human3_lib2.final_cell_0716,7,activated_stellate
human3_lib2.final_cell_0771,7,activated_stellate
human3_lib4.final_cell_0327,7,activated_stellate
human3_lib4.final_cell_0684,7,activated_stellate
human3_lib4.final_cell_0832,7,activated_stellate
human3_lib4.final_cell_0859,7,activated_stellate
human3_lib1.final_cell_0853,7,endothelial
human3_lib3.final_cell_0146,7,endothelial
human3_lib2.final_cell_0673,7,mast
human3_lib1.final_cell_0290,7,quiescent_stellate
human3_lib1.final_cell_0613,7,quiescent_stellate
human3_lib1.final_cell_0652,7,quiescent_stellate
human3_lib1.final_cell_0686,7,quiescent_stellate
human3_lib1.final_cell_0700,7,quiescent_stellate
human3_lib1.final_cell_0704,7,quiescent_stellate
human3_lib1.final_cell_0749,7,quiescent_stellate
human3_lib1.final_cell_0767,7,quiescent_stellate
human3_lib1.final_cell_0784,7,quiescent_stellate
human3_lib1.final_cell_0787,7,quiescent_stellate
human3_lib1.final_cell_0802,7,quiescent_stellate
human3_lib1.final_cell_0842,7,quiescent_stellate
human3_lib1.final_cell_0848,7,quiescent_stellate
human3_lib1.final_cell_0872,7,quiescent_stellate
human3_lib1.final_cell_0885,7,quiescent_stellate
human3_lib1.final_cell_0890,7,quiescent_stellate
human3_lib2.final_cell_0494,7,quiescent_stellate
human3_lib2.final_cell_0605,7,quiescent_stellate
human3_lib2.final_cell_0668,7,quiescent_stellate
human3_lib2.final_cell_0701,7,quiescent_stellate
human3_lib2.final_cell_0712,7,quiescent_stellate
human3_lib2.final_cell_0767,7,quiescent_stellate
human3_lib2.final_cell_0778,7,quiescent_stellate
human3_lib2.final_cell_0796,7,quiescent_stellate
human3_lib2.final_cell_0823,7,quiescent_stellate
human3_lib2.final_cell_0832,7,quiescent_stellate
human3_lib2.final_cell_0833,7,quiescent_stellate
human3_lib2.final_cell_0843,7,quiescent_stellate
human3_lib2.final_cell_0861,7,quiescent_stellate
human3_lib3.final_cell_0581,7,quiescent_stellate
human3_lib3.final_cell_0830,7,quiescent_stellate
human3_lib3.final_cell_0856,7,quiescent_stellate
human3_lib3.final_cell_0862,7,quiescent_stellate
human3_lib3.final_cell_0880,7,quiescent_stellate
human3_lib3.final_cell_0890,7,quiescent_stellate
human3_lib3.final_cell_0894,7,quiescent_stellate
human3_lib3.final_cell_0901,7,quiescent_stellate
human3_lib3.final_cell_0920,7,quiescent_stellate
human3_lib4.final_cell_0237,7,quiescent_stellate
human3_lib4.final_cell_0457,7,quiescent_stellate
human3_lib4.final_cell_0490,7,quiescent_stellate
human3_lib4.final_cell_0521,7,quiescent_stellate
human3_lib4.final_cell_0728,7,quiescent_stellate
human3_lib4.final_cell_0737,7,quiescent_stellate
human3_lib4.final_cell_0741,7,quiescent_stellate
human3_lib4.final_cell_0795,7,quiescent_stellate
human3_lib4.final_cell_0796,7,quiescent_stellate
human3_lib4.final_cell_0819,7,quiescent_stellate
human3_lib4.final_cell_0828,7,quiescent_stellate
human3_lib4.final_cell_0846,7,quiescent_stellate
human3_lib4.final_cell_0853,7,quiescent_stellate
human3_lib4.final_cell_0864,7,quiescent_stellate
human3_lib4.final_cell_0892,7,quiescent_stellate
human3_lib4.final_cell_0883,7,schwann
human3_lib1.final_cell_0071,8,endothelial
human3_lib1.final_cell_0320,8,endothelial
human3_lib1.final_cell_0436,8,endothelial
human3_lib1.final_cell_0501,8,endothelial
human3_lib1.final_cell_0520,8,endothelial
human3_lib1.final_cell_0605,8,endothelial
human3_lib1.final_cell_0633,8,endothelial
human3_lib1.final_cell_0662,8,endothelial
human3_lib1.final_cell_0697,8,endothelial
human3_lib1.final_cell_0720,8,endothelial
human3_lib1.final_cell_0725,8,endothelial
human3_lib1.final_cell_0734,8,endothelial
human3_lib1.final_cell_0739,8,endothelial
human3_lib1.final_cell_0740,8,endothelial
human3_lib1.final_cell_0754,8,endothelial
human3_lib1.final_cell_0760,8,endothelial
human3_lib1.final_cell_0774,8,endothelial
human3_lib1.final_cell_0786,8,endothelial
human3_lib1.final_cell_0798,8,endothelial
human3_lib1.final_cell_0823,8,endothelial
human3_lib1.final_cell_0824,8,endothelial
human3_lib1.final_cell_0831,8,endothelial
human3_lib1.final_cell_0855,8,endothelial
human3_lib1.final_cell_0863,8,endothelial
human3_lib1.final_cell_0864,8,endothelial
human3_lib1.final_cell_0884,8,endothelial
human3_lib1.final_cell_0891,8,endothelial
human3_lib1.final_cell_0896,8,endothelial
human3_lib1.final_cell_0897,8,endothelial
human3_lib2.final_cell_0373,8,endothelial
human3_lib2.final_cell_0429,8,endothelial
human3_lib2.final_cell_0530,8,endothelial
human3_lib2.final_cell_0544,8,endothelial
human3_lib2.final_cell_0647,8,endothelial
human3_lib2.final_cell_0659,8,endothelial
human3_lib2.final_cell_0766,8,endothelial
human3_lib2.final_cell_0803,8,endothelial
human3_lib2.final_cell_0817,8,endothelial
human3_lib2.final_cell_0819,8,endothelial
human3_lib2.final_cell_0846,8,endothelial
human3_lib2.final_cell_0856,8,endothelial
human3_lib2.final_cell_0857,8,endothelial
human3_lib2.final_cell_0858,8,endothelial
human3_lib2.final_cell_0869,8,endothelial
human3_lib3.final_cell_0213,8,endothelial
human3_lib3.final_cell_0292,8,endothelial
human3_lib3.final_cell_0311,8,endothelial
human3_lib3.final_cell_0375,8,endothelial
human3_lib3.final_cell_0433,8,endothelial
human3_lib3.final_cell_0438,8,endothelial
human3_lib3.final_cell_0447,8,endothelial
human3_lib3.final_cell_0517,8,endothelial
human3_lib3.final_cell_0596,8,endothelial
human3_lib3.final_cell_0639,8,endothelial
human3_lib3.final_cell_0744,8,endothelial
human3_lib3.final_cell_0774,8,endothelial
human3_lib3.final_cell_0807,8,endothelial
human3_lib3.final_cell_0816,8,endothelial
human3_lib3.final_cell_0822,8,endothelial
human3_lib3.final_cell_0835,8,endothelial
human3_lib3.final_cell_0841,8,endothelial
human3_lib3.final_cell_0860,8,endothelial
human3_lib3.final_cell_0863,8,endothelial
human3_lib3.final_cell_0882,8,endothelial
human3_lib3.final_cell_0889,8,endothelial
human3_lib3.final_cell_0898,8,endothelial
human3_lib3.final_cell_0904,8,endothelial
human3_lib3.final_cell_0913,8,endothelial
human3_lib3.final_cell_0919,8,endothelial
human3_lib3.final_cell_0922,8,endothelial
human3_lib3.final_cell_0923,8,endothelial
human3_lib3.final_cell_0925,8,endothelial
human3_lib3.final_cell_0931,8,endothelial
human3_lib3.final_cell_0933,8,endothelial
human3_lib4.final_cell_0377,8,endothelial
human3_lib4.final_cell_0393,8,endothelial
human3_lib4.final_cell_0550,8,endothelial
human3_lib4.final_cell_0572,8,endothelial
human3_lib4.final_cell_0603,8,endothelial
human3_lib4.final_cell_0613,8,endothelial
human3_lib4.final_cell_0705,8,endothelial
human3_lib4.final_cell_0726,8,endothelial
human3_lib4.final_cell_0753,8,endothelial
human3_lib4.final_cell_0818,8,endothelial
human3_lib4.final_cell_0842,8,endothelial
human3_lib4.final_cell_0844,8,endothelial
human3_lib4.final_cell_0847,8,endothelial
human3_lib4.final_cell_0876,8,endothelial
human3_lib4.final_cell_0887,8,endothelial
human3_lib2.final_cell_0805,8,macrophage
human3_lib3.final_cell_0883,8,macrophage
human3_lib1.final_cell_0647,8,mast
human3_lib2.final_cell_0798,8,mast
human3_lib2.final_cell_0813,8,mast
human3_lib3.final_cell_0802,8,mast
human3_lib3.final_cell_0819,8,mast
human3_lib3.final_cell_0885,8,mast
human3_lib3.final_cell_0866,8,t_cell
human3_lib3.final_cell_0896,8,t_cell
human3_lib1.final_cell_0489,9,macrophage
human3_lib1.final_cell_0556,9,macrophage
human3_lib2.final_cell_0580,9,macrophage
human3_lib2.final_cell_0737,9,macrophage
human3_lib3.final_cell_0324,9,macrophage
human3_lib3.final_cell_0413,9,macrophage
human3_lib3.final_cell_0753,9,macrophage
human3_lib3.final_cell_0855,9,macrophage
human3_lib3.final_cell_0908,9,macrophage
human3_lib4.final_cell_0480,9,macrophage
human3_lib4.final_cell_0574,9,macrophage
human3_lib4.final_cell_0886,9,macrophage
